station id, station name, valid,povp. tlak [hPa],količina padavin [mm],hitrost vetra [m/s]
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 09:00,983,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 09:10,982,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 09:20,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 09:30,983,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 09:40,983,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 09:50,983,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 10:00,983,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 10:10,982,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 10:20,982,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 10:30,982,0,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 10:40,982,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 10:50,982,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 11:00,982,0,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 11:10,982,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 11:20,982,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 11:30,982,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 11:40,982,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 11:50,982,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 12:00,982,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 12:10,982,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 12:20,982,,1.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 12:30,982,0,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 12:40,982,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 12:50,982,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 13:00,982,0,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 13:10,982,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 13:20,981,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 13:30,981,0,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 13:40,981,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 13:50,981,,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 14:00,981,0,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 14:10,981,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 14:20,981,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 14:30,981,0,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 14:40,981,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 14:50,981,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 15:00,981,0,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 15:10,980,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 15:20,980,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 15:30,980,0,3.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 15:40,980,,3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 15:50,980,,3.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 16:00,980,0,3.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 16:10,980,,3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 16:20,980,,2.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 16:30,980,0,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 16:40,980,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 16:50,980,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 17:00,980,0,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 17:10,980,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 17:20,980,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 17:30,980,0,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 17:40,980,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 17:50,980,,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 18:00,981,0,3.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 18:10,980,,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 18:20,981,,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 18:30,981,0,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 18:40,981,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 18:50,981,,2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 19:00,981,0,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 19:10,981,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 19:20,981,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 19:30,981,0,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 19:40,981,,1.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 19:50,982,,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 20:00,982,0,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 20:10,982,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 20:20,982,,2.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 20:30,982,0,3.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 20:40,982,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 20:50,982,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 21:00,982,0,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 21:10,982,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 21:20,982,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 21:30,982,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 21:40,982,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 21:50,982,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 22:00,982,0,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 22:10,982,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 22:20,983,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 22:30,983,0,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 22:40,983,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 22:50,983,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 23:00,983,0,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 23:10,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 23:20,983,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 23:30,983,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 23:40,983,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,03/09/2022 23:50,983,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 00:00,983,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 00:10,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 00:20,983,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 00:30,983,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 00:40,983,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 00:50,983,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 01:00,983,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 01:10,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 01:20,983,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 01:30,983,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 01:40,983,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 01:50,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 02:00,983,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 02:10,983,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 02:20,983,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 02:30,983,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 02:40,983,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 02:50,983,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 03:00,983,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 03:10,983,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 03:20,983,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 03:30,983,0,0.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 03:40,983,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 03:50,983,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 04:00,983,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 04:10,984,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 04:20,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 04:30,984,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 04:40,984,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 04:50,984,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 05:00,984,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 05:10,984,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 05:20,984,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 05:30,984,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 05:40,984,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 05:50,984,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 06:00,984,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 06:10,984,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 06:20,984,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 06:30,984,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 06:40,985,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 06:50,985,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 07:00,985,0,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 07:10,985,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 07:20,985,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 07:30,985,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 07:40,985,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 07:50,985,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 08:00,985,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 08:10,985,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 08:20,985,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 08:30,985,0,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 08:40,985,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 08:50,985,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 09:00,985,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 09:10,985,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 09:20,985,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 09:30,985,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 09:40,985,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 09:50,985,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 10:00,985,0,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 10:10,986,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 10:20,986,,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 10:30,986,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 10:40,986,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 10:50,986,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 11:00,985,0,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 11:10,985,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 11:20,985,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 11:30,985,0,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 11:40,985,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 11:50,985,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 12:00,985,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 12:10,985,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 12:20,985,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 12:30,985,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 12:40,985,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 12:50,985,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 13:00,985,0,1.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 13:10,984,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 13:20,984,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 13:30,984,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 13:40,984,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 13:50,984,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 14:00,984,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 14:10,984,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 14:20,984,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 14:30,984,0,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 14:40,984,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 14:50,984,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 15:00,984,0,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 15:10,984,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 15:20,984,,2.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 15:30,984,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 15:40,984,,1.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 15:50,984,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 16:00,984,0,2.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 16:10,984,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 16:20,984,,2.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 16:30,984,0,2.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 16:40,984,,2.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 16:50,985,,4.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 17:00,985,0,4.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 17:10,985,,5.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 17:20,985,,4.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 17:30,986,0,3.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 17:40,986,,3.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 17:50,986,,3.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 18:00,986,0,5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 18:10,986,,3.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 18:20,986,,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 18:30,987,0,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 18:40,987,,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 18:50,987,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 19:00,987,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 19:10,987,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 19:20,988,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 19:30,988,0,2.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 19:40,988,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 19:50,988,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 20:00,988,0,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 20:10,988,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 20:20,988,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 20:30,988,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 20:40,988,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 20:50,988,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 21:00,988,0,1.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 21:10,988,,1.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 21:20,988,,1.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 21:30,989,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 21:40,989,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 21:50,989,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 22:00,989,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 22:10,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 22:20,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 22:30,989,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 22:40,989,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 22:50,989,,1.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 23:00,989,0,1.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 23:10,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 23:20,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 23:30,989,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 23:40,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,04/09/2022 23:50,989,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 00:00,989,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 00:10,989,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 00:20,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 00:30,989,0,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 00:40,989,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 00:50,989,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 01:00,989,0,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 01:10,989,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 01:20,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 01:30,989,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 01:40,989,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 01:50,989,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 02:00,989,0,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 02:10,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 02:20,989,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 02:30,989,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 02:40,989,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 02:50,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 03:00,989,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 03:10,989,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 03:20,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 03:30,989,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 03:40,989,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 03:50,989,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 04:00,989,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 04:10,989,,0.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 04:20,989,,0.4
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 04:30,989,0,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 04:40,989,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 04:50,989,,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 05:00,989,0,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 05:10,989,,0.5
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 05:20,989,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 05:30,989,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 05:40,990,,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 05:50,990,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 06:00,990,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 06:10,990,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 06:20,990,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 06:30,990,0,0.8
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 06:40,990,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 06:50,990,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 07:00,990,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 07:10,990,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 07:20,990,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 07:30,990,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 07:40,990,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 07:50,990,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 08:00,990,0,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 08:10,990,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 08:20,990,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 08:30,990,0,0.7
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 08:40,990,,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 08:50,990,,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 09:00,990,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 09:10,990,,1.1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 09:20,990,,1.2
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 09:30,990,0,1
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 09:40,990,,0.6
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 09:50,990,,0.9
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 10:00,990,0,1.3
,,,,,
_1828,LJUBLJANA - BEŽIGRAD,05/09/2022 10:10,989,,1.7
,,,,,
